cycle,data_mb,compute_sec,idle_sec,compute_power_w,transfer_power_w,idle_power_w,total_power_wh,energy_j
24.0,0.1,0.020076036453247,0.0050652027130126,2.216971196882728,0.05,0.16780316992259187,3.0622747209336884e-05,0.11024188995361277
25.0,0.1,0.0201086997985839,0.0051064491271972,2.216749545306399,0.05,0.16887793185378117,3.0686385101742064e-05,0.11047098636627144
26.0,0.1,0.0200636386871337,0.0050663948059082,2.2159521803244098,0.05,0.167869180535075,3.060592545403361e-05,0.11018133163452101
27.0,0.1,0.02010178565979,0.0050795078277587,2.2124170143535618,0.05,0.16771628749114098,3.066657318009261e-05,0.11039966344833341
28.0,0.1,0.0200963020324707,0.0050671100616455,2.2157206020745597,0.05,0.16760247937794717,3.065267867512172e-05,0.1103496432304382
29.0,0.1,0.0200614929199218,0.0051045417785644,2.2145022738756888,0.05,0.16904055078322228,3.0619184176126986e-05,0.11022906303405715
30.0,0.1,0.0201029777526855,0.0051021575927734,2.216410024551419,0.05,0.1687581816174487,3.067656689219996e-05,0.11043564081191985
31.0,0.1,0.0201308727264404,0.0050694942474365,2.2180162762229467,0.05,0.1675668149985019,3.070211741659371e-05,0.11052762269973736
32.0,0.1,0.0201036930084228,0.0051023960113525,2.216605416318353,0.05,0.16877494045835142,3.06776265303293e-05,0.11043945550918546
33.0,0.1,0.0200936794281005,0.0051045417785644,2.215734319050592,0.05,0.16886367340929376,3.066454662217019e-05,0.1103923678398127
34.0,0.1,0.0200974941253662,0.005061388015747,2.2172042105706153,0.05,0.1675153740537504,3.065156605508588e-05,0.11034563779830917
35.0,0.1,0.020099401473999,0.0051043033599853,2.2159691299936366,0.05,0.16882560444124178,3.0672507153616954e-05,0.11042102575302103
36.0,0.1,0.0200917720794677,0.0050945281982421,2.216094964603907,0.05,0.16857584650824947,3.0657562944624016e-05,0.11036722660064646
37.0,0.1,0.0201036930084228,0.0051043033599853,2.216558801726534,0.05,0.16883448032932372,3.067843450440291e-05,0.11044236421585048
38.0,0.1,0.0200889110565185,0.0050616264343261,2.217703941169344,0.05,0.16763261374223987,3.063933385743024e-05,0.11030160188674888
39.0,0.1,0.0200657844543457,0.0050606727600097,2.2163525855076767,0.05,0.1676919511655569,3.060647514131331e-05,0.11018331050872791
40.0,0.1,0.0201036930084228,0.005103588104248,2.2162908058665782,0.05,0.16879041160700062,3.067821264266958e-05,0.11044156551361048
41.0,0.1,0.0200939178466796,0.0050649642944335,2.2172179019036227,0.05,0.16766460764608412,3.064797321955346e-05,0.11033270359039246
42.0,0.1,0.0201053619384765,0.0050985813140869,2.2173373440753847,0.05,0.1686904436357513,3.0678199397192964e-05,0.11044151782989468
43.0,0.1,0.0200986862182617,0.0050978660583496,2.2155990790677147,0.05,0.16859053205916663,3.066891431808469e-05,0.11040809154510486
44.0,0.1,0.0201013088226318,0.0051043033599853,2.216482378240821,0.05,0.16884868369165593,3.067507015334228e-05,0.1104302525520322
45.0,0.1,0.020104169845581,0.0051259994506835,2.2151672612448823,0.05,0.16944165690297153,3.068854742579978e-05,0.1104787707328792
46.0,0.1,0.0201044082641601,0.0051040649414062,2.216427914311994,0.05,0.16881061900380973,3.067938817871931e-05,0.11044579744338952
47.0,0.1,0.0201263427734375,0.0050630569458007,2.220013149243922,0.05,0.16754240631163464,3.069243497318688e-05,0.11049276590347276
48.0,0.1,0.0201027393341064,0.0051057338714599,2.2165119189072664,0.05,0.16888623673778236,3.067768944634323e-05,0.1104396820068356
49.0,0.1,0.02010178565979,0.0051038265228271,2.2158825106309155,0.05,0.16878321340152402,3.0675719181696496e-05,0.11043258905410738
50.0,0.1,0.0200750827789306,0.0050618648529052,2.2172161365072656,0.05,0.16771908573835898,3.0619932545555845e-05,0.11023175716400105
51.0,0.1,0.0200941562652587,0.005061388015747,2.218061140703616,0.05,0.1676079541865781,3.064658244450871e-05,0.11032769680023136
52.0,0.1,0.0201034545898437,0.0050644874572753,2.218702143447298,0.05,0.1676814667852471,3.066089749336231e-05,0.11037923097610433
53.0,0.1,0.0201032161712646,0.0051040649414062,2.216716003554357,0.05,0.16884257238851738,3.0677613284852675e-05,0.11043940782546964
54.0,0.1,0.0201036930084228,0.0050370693206787,2.219265692854319,0.05,0.1668140544808525,3.064965208371472e-05,0.110338747501373
55.0,0.1,0.0200710296630859,0.0051052570343017,2.214867161642363,0.05,0.1690117499723729,3.063292304674776e-05,0.11027852296829195
56.0,0.1,0.0201058387756347,0.0051031112670898,2.2165157098474957,0.05,0.1687737540148543,3.068099750412824e-05,0.11045159101486167
57.0,0.1,0.0201063156127929,0.005061388015747,2.218597578621146,0.05,0.1675471042897636,3.066369891166675e-05,0.11038931608200028
58.0,0.1,0.0201027393341064,0.0051016807556152,2.216931522985178,0.05,0.16878411493116438,3.0675881438785046e-05,0.11043317317962617
59.0,0.1,0.0200691223144531,0.0050640106201171,2.2166979164472167,0.05,0.16780078791581254,3.06125084559122e-05,0.11020503044128391
60.0,0.1,0.020104169845581,0.0051243305206298,2.215516471274451,0.05,0.16941319278406058,3.068775269720278e-05,0.11047590970993001
61.0,0.1,0.0201046466827392,0.0051040649414062,2.216360988892564,0.05,0.1688035198940232,3.0679745806587964e-05,0.11044708490371667
62.0,0.1,0.0201039314270019,0.0050625801086425,2.2186029868339303,0.05,0.16760684930064898,3.0660808086395156e-05,0.11037890911102255
63.0,0.1,0.0200743675231933,0.0050644874572753,2.217265588379353,0.05,0.16781570451205557,3.061999546156976e-05,0.11023198366165116
64.0,0.1,0.0200686454772949,0.0051040649414062,2.2127876592411124,0.05,0.16883369523498937,3.062963154580853e-05,0.1102666735649107
65.0,0.1,0.0200786590576171,0.005061388015747,2.2170156530529446,0.05,0.16765825483991348,3.06248697969647e-05,0.11024953126907293
66.0,0.1,0.0201034545898437,0.0051262378692626,2.2157869564988832,0.05,0.16950297207666645,3.0687454673978907e-05,0.11047483682632407
67.0,0.1,0.020165205001831,0.0051028728485107,2.2192688763408093,0.05,0.16847803270429565,3.076442744996803e-05,0.1107519388198849
68.0,0.1,0.0201008319854736,0.0050618648529052,2.218611187132903,0.05,0.16760962927096057,3.065610594219624e-05,0.11036198139190645
69.0,0.1,0.0201058387756347,0.0051038265228271,2.2167371143776347,0.05,0.16881427039303357,3.0681232611338184e-05,0.11045243740081745
70.0,0.1,0.0201060771942138,0.0051043033599853,2.2164371320437293,0.05,0.16880519343986394,3.068185514873917e-05,0.11045467853546101
71.0,0.1,0.0201034545898437,0.0050616264343261,2.218924011326195,0.05,0.1676034989105357,3.0659642484452886e-05,0.11037471294403041
72.0,0.1,0.0200808048248291,0.0050640106201171,2.2173810025273823,0.05,0.1677548441449004,3.062890635596378e-05,0.1102640628814696
73.0,0.1,0.0201029777526855,0.0051009654998779,2.2168995272675613,0.05,0.1687560143239497,3.067593110932236e-05,0.1104333519935605
74.0,0.1,0.0201008319854736,0.0050632953643798,2.2184944267264486,0.05,0.16764817329249151,3.0656735102335536e-05,0.11036424636840794
75.0,0.1,0.0201029777526855,0.0051016807556152,2.216864555617484,0.05,0.16877701473387433,3.0676239066653696e-05,0.11043446063995332
76.0,0.1,0.0200645923614501,0.0050609111785888,2.2167813379131527,0.05,0.16774225837380882,3.06047598520913e-05,0.11017713546752869
77.0,0.1,0.0200648307800292,0.0050623416900634,2.2166441906527776,0.05,0.1677772978212289,3.0605733394622636e-05,0.11018064022064149
78.0,0.1,0.0201008319854736,0.0051047801971435,2.216511378454549,0.05,0.1688706726117849,3.0674583382076626e-05,0.11042850017547584
79.0,0.1,0.0201044082641601,0.0050623416900634,2.21881907167666,0.05,0.16761130407325295,3.066132465998321e-05,0.11038076877593954
80.0,0.1,0.0201027393341064,0.005103588104248,2.2168032937736926,0.05,0.16883745142682732,3.0676712592442745e-05,0.11043616533279389
81.0,0.1,0.0200715065002441,0.0050642490386962,2.2155959681027424,0.05,0.16770534515882554,3.061630659633202e-05,0.1102187037467953
82.0,0.1,0.0201044082641601,0.0051043033599853,2.2163696577826797,0.05,0.16881406718183095,3.067950407663971e-05,0.11044621467590296
83.0,0.1,0.0201754570007324,0.0050592422485351,2.2232088905236065,0.05,0.16724903449544015,3.0759688880708426e-05,0.11073487997055033
84.0,0.1,0.0201044082641601,0.0050630569458007,2.2192395149065147,0.05,0.16766675088428246,3.066150347391753e-05,0.1103814125061031
85.0,0.1,0.0200822353363037,0.0050652027130126,2.217340486582396,0.05,0.16777931629961226,3.063144617610502e-05,0.11027320623397807
86.0,0.1,0.0201029777526855,0.0051009654998779,2.2169578158030316,0.05,0.16876045139509604,3.067591455247659e-05,0.11043329238891572
87.0,0.1,0.020104169845581,0.0050621032714843,2.2176140457918874,0.05,0.1675143724259791,3.066122863027773e-05,0.11038042306899984
88.0,0.1,0.0200653076171875,0.005101203918457,2.214783469125669,0.05,0.1689193456704344,3.062313132815889e-05,0.11024327278137201
89.0,0.1,0.02008056640625,0.0050632953643798,2.2172496037993175,0.05,0.16772320182804903,3.062830699814687e-05,0.11026190519332872
90.0,0.1,0.0201077461242675,0.0050859451293945,2.2175536390408004,0.05,0.1682688262515767,3.067625893486858e-05,0.1104345321655269
91.0,0.1,0.0201036930084228,0.0050621032714843,2.2190787984693987,0.05,0.1676289929522955,3.066013587845686e-05,0.1103764891624447
92.0,0.1,0.0200824737548828,0.0050680637359619,2.215593748191636,0.05,0.16773984817638013,3.0633472734027416e-05,0.1102805018424987
93.0,0.1,0.0201044082641601,0.0050628185272216,2.218737337325743,0.05,0.1676209170275777,3.066154652171654e-05,0.11038156747817952
